p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,t
0.0059170714714477934,0.021535468073792224,0.022441723778150218,0.025977161346825282,0.04476125469781538,0.017661370050307365,0.024595919177208235,0.010399959869251744,0.021873021091012274,0.019736560467276183,0.040690888476014875,0.021051433949434577,0.022789369642664984,0.01844948270243312,0.026821774574769888,0.022326832975368444,0.009866093338382545,0.0271486671561474,0.027350983224240132,0.01150420524808681,0.043193312786991345,0.02615807823227376,0.03444941586664991,0.010793149790655708,0.02223742005209296,0.02317590962113512,0.01621114767877549,0.019085502750945647,0.014164039558683441,0.02390551092965262,0.012329401491135181,0.021218616485965718,0.03569645243216996,0.016631099670179963,0.03381378223132344,0.020400824740236977,0.02302727021861286,0.01778386379713636,0.006229602459790085,0.011648032641213696,0.01085372643743818,0.03666779050405982,0.017827421677234178,0.006792852729694894,0.015540765296543909,0.02358649713800143,0.010384312972374417,0.01568604306545369,0.01736002329483263,0.04286170742254856,0.015752668787643392,0.029215346274160385,0.026972224524658372,0.010307941296514177,0.035181733893906754,0.018782551321806347,0.022781849139148942,0.012432291786221523,0.026733574891852106,0.0066409051433163864,0.02
0.011101227540127729,0.025227733587368458,0.022669104510947863,0.026172059327530403,0.04476339377726751,0.020799888173844212,0.025370323265268092,0.010427839955170081,0.024579796656802946,0.0197495875084345,0.04211961131984819,0.022597022727310966,0.02360535327817,0.019120212514212725,0.027951703316304727,0.023124684154715473,0.018866166358255977,0.027195970868354704,0.03495986606186027,0.012001165926560118,0.04350011441611999,0.026765640281428398,0.03446183916743422,0.010805566616385676,0.022413305811938566,0.023184576764813628,0.017288850481525068,0.019249140073716958,0.017995508722650058,0.02459198360022209,0.02060434233885637,0.022362629753941148,0.0357210237760787,0.017257057902919797,0.03622448101170865,0.025563341142014386,0.023126762021944105,0.017804497519821244,0.006959107902715221,0.01489934077247754,0.01124929635584225,0.039832060787089424,0.0192971178231882,0.0071298874988159995,0.018896922264199385,0.024924707887458625,0.010454384357818166,0.015872057247821286,0.019395025958115222,0.042874551449498664,0.015753455510787016,0.029227688244106768,0.028043770375589524,0.011563491640852701,0.03544471039454142,0.01927698810257145,0.022798868485883958,0.01921354421742679,0.027517159344343893,0.010843038132038347,0.022
0.03039988788274579,0.02635780470208632,0.023717950594599913,0.02895459535801574,0.04801096253615712,0.023532793651296315,0.025494343549105923,0.01206261480010746,0.025936433549906223,0.021538195023119055,0.04223295907679947,0.02555569854114249,0.02565259274612652,0.019228022415836845,0.02824537765715448,0.023125601638055108,0.019282467677390627,0.03428041424401575,0.036825193649227005,0.012452539420753465,0.04667080099544718,0.02676663025757053,0.034758684015164194,0.010842952285161467,0.023649957312293222,0.029485339960452647,0.026790862523295548,0.02831725718589641,0.026080831012805783,0.02938836731254451,0.02061543530746269,0.02321506874320052,0.0357411362499455,0.019312018871350835,0.03624660635383047,0.026254894605792025,0.024189265078578718,0.018256879939734363,0.009926637464427155,0.014900036522237882,0.01200416683240628,0.04095038123024942,0.01941308783987374,0.007577354872263997,0.0233268766780152,0.025693335545031736,0.010720626224304947,0.01699954643903504,0.019977208866960035,0.045689043050498035,0.01672856811425869,0.033185152484185965,0.02902986583238778,0.014537652520201366,0.03942516365505007,0.032464696915700156,0.02401677675629712,0.02552005175239097,0.027667269874192914,0.012054591839606374,0.024
0.030417483643622054,0.0265200904294658,0.02661462962311874,0.029078758954661648,0.04864518249901699,0.02371750742573714,0.030021551862008014,0.01279398145548514,0.02955154952283548,0.02154684819429036,0.04351917911958725,0.030068748490384902,0.02984280668786464,0.019867167895778495,0.02844481378359649,0.025788681337819985,0.019308885426012647,0.043198180773731686,0.03803034427679658,0.01249213012193111,0.0467619241712908,0.027096943349330428,0.03477841852211636,0.012086552145514795,0.02375156771905868,0.029638023244070562,0.03247788082904975,0.029030841745838167,0.02639079830487088,0.03263765689771262,0.02294737027795552,0.0252352274259822,0.03586436203081498,0.020234577807474792,0.04110177149459706,0.02884049956554568,0.026032366715373574,0.01853215439403345,0.010834384843309458,0.016884776618010026,0.012888762461319765,0.04121052052748562,0.020040149435738314,0.008052315608997971,0.0250775895375603,0.02570544059553626,0.013018127471941615,0.01763956841364688,0.020790856009522806,0.04722435651779007,0.017182625569152475,0.03409743100680429,0.02906075655437718,0.014580285860788585,0.04110772845525642,0.0358085723774743,0.026670589697722114,0.02565268051379374,0.02843999112133249,0.012256082048865805,0.026000000000000002
0.03162660399725169,0.02670134822500865,0.027304257197614278,0.03079663122016622,0.04864596195133444,0.02381532880635364,0.030616386742647148,0.013389916755708957,0.035219693195563895,0.02510550729836831,0.043555649424177424,0.03472271438838452,0.032320269320966245,0.02291417925764766,0.029775701428973372,0.025828510488859154,0.019422076373996174,0.04332674949794404,0.038480644531402194,0.013152933702039906,0.04676274456705639,0.02867718850786827,0.034857337712319164,0.012156577409021851,0.024920160473695233,0.030085512845073215,0.033037703715123115,0.03421731375558727,0.026391202261257754,0.044010919295834665,0.023032363339313956,0.02523525908818757,0.03875518109390696,0.027797331825770547,0.0415977810400354,0.02886464105026152,0.03220440690162587,0.01885205898943337,0.01119725468164484,0.019527333795557007,0.01349741145289386,0.041259069137444204,0.020067109151897144,0.013531362359678015,0.02510054914480663,0.02679839759192775,0.01356716685768661,0.019605618443457595,0.021019920062566123,0.047471995822857646,0.019161265601497213,0.03558174856121563,0.029089537575746373,0.014754742222814563,0.041218633370629434,0.03581835264124305,0.02667891379709404,0.026217588842835083,0.028551721629537882,0.013455859912081767,0.028
0.031726275002897555,0.027072342614386777,0.02752061539123021,0.03222713966665592,0.04925544628901205,0.029048142389475416,0.03324024468723974,0.01451884067857441,0.0352991718923105,0.02616289818457477,0.04647670469837061,0.03479909186635898,0.03373989509755941,0.027178192665804943,0.030322220362310838,0.02668766963755998,0.02031425025995157,0.04501882438696045,0.040478800543023864,0.014950068313018346,0.050875677556398165,0.029336450979313342,0.03497181833023743,0.015302014015185033,0.02705334515809995,0.03008960880109536,0.036463895880133435,0.03442167292430051,0.026737674151811167,0.04427766702263888,0.023069069618844935,0.02548872163616246,0.040016992323627903,0.027958461412339538,0.043872556131883206,0.03013414143853901,0.03763133661270204,0.02184399885376868,0.01303682586707349,0.019536878729330936,0.016594258772946117,0.04126314952889925,0.02018372885160321,0.018659591884113404,0.02731757790430818,0.028591836864507343,0.014947490571644663,0.028722391290012562,0.02104274206934226,0.04764407135625991,0.024022339581539893,0.04344466206495361,0.029155652245021035,0.01760571427933965,0.04187656243079434,0.03770990866009058,0.026686941717213662,0.026529318720820354,0.03066991084489437,0.014669525776409325,0.03
0.03205877421796958,0.027615551697012436,0.027655606567050642,0.033468498823676515,0.050720660509652016,0.029509520506639235,0.03331209336229057,0.015359884363041589,0.04060069771414684,0.027249852257885628,0.04654642905821597,0.03677597124459275,0.03515747902668499,0.02748063646726988,0.030361377453489543,0.026719590829844264,0.023689471056234323,0.04825098621472725,0.05240447242180384,0.017348825698045637,0.050886503492830575,0.029506115269893555,0.036465101841046094,0.02627156532401785,0.028088562849560714,0.030189262241988035,0.037311053233564484,0.03504446453049798,0.028056925740718445,0.04430251626622814,0.025783254655321875,0.025533894688565248,0.04575417513573376,0.030657051613570567,0.04387425259472429,0.03192799478698269,0.04251776451174178,0.022561593108993146,0.014596496783469635,0.0260528325001264,0.018179493487178726,0.04126368088610442,0.020719161455341556,0.01953247891671129,0.027770200606946984,0.02859795191660747,0.01864266644049878,0.029611404164345448,0.021046716717561077,0.05527165130005637,0.025425439843787704,0.0465766578921549,0.0300160867218955,0.018607732373128606,0.042359669465135974,0.0390919884449783,0.03196706347291125,0.028580277347651364,0.03163693035931618,0.014865373529441056,0.032
0.03210960350904096,0.027636575826350002,0.029261582724928178,0.03541148525412893,0.05135667049043568,0.03000219671524662,0.03406996574680409,0.01573155448564233,0.0420915933104699,0.028037906789845985,0.04676580824671393,0.03741271357826081,0.038350046286744786,0.028692839900960165,0.031036857599933947,0.026785656186968654,0.025312529338457693,0.050929872940674754,0.052422938935013506,0.01751024967405463,0.051009543131286944,0.0318196864962711,0.03675032682674852,0.026392743332506297,0.028167608028330456,0.031366326540572705,0.037311689374260874,0.03713978095686849,0.028149519267052777,0.044328533507272325,0.026419763497705386,0.026110188140716584,0.04673582271292192,0.031575766279577665,0.04439617487076123,0.03211700649260888,0.043823751257954895,0.022566240112236895,0.015028464619305083,0.03039847199198316,0.018290677921822904,0.04130374098138712,0.02123069884796234,0.02004162553855192,0.03282734818178501,0.03656287286707159,0.018673170748990733,0.03250325801644174,0.02134387209797707,0.05959348083436815,0.02984387136013508,0.04714737635003024,0.030148319515017966,0.020994536241028643,0.04236300153627343,0.039351150596445054,0.0320662966095977,0.030575808682008092,0.03164696618676754,0.014870811189165962,0.034
0.03237042154982748,0.02870009214361673,0.030119419188559447,0.03941440669768335,0.051608743264735885,0.03034469237639426,0.03447220676244062,0.018770688498537205,0.042468555898716266,0.02805889390920517,0.04777151785672743,0.03765120581207399,0.03855827869250987,0.028823459343790568,0.031077952919777465,0.02916559201650676,0.025887425700733505,0.050934342521856045,0.054019002927388274,0.018321083731348345,0.06046724537917241,0.0333650494746558,0.03830467362314011,0.02660624995230307,0.030535461980738438,0.036133533194467014,0.037314735403171415,0.0385604634910904,0.0299514737564936,0.04624522553929645,0.02802130019326961,0.026556737333462855,0.047602565859384965,0.03165577159797519,0.05532736293777694,0.03262051068749356,0.04828881454149646,0.022689264992941143,0.016041645382893193,0.03199481353792925,0.018299234867675644,0.056140421606310956,0.025640393493412034,0.020200562337345074,0.03287116441567449,0.03911864552343937,0.019803909688732902,0.03260721960100221,0.021886741720841277,0.05962125686380678,0.03006549742465004,0.04731095812003362,0.031643285282907795,0.023758911783451568,0.04321697377918242,0.04087561852212235,0.03229843432208181,0.030730057080612275,0.035293561665165604,0.014928018870478697,0.036000000000000004
0.03242679192855469,0.029257735065749566,0.030539233743301256,0.04005129895511824,0.051610106142277415,0.031686049567028994,0.03492015544677596,0.01877512174256914,0.04250143171633246,0.028665078918551076,0.052991918380553546,0.04437951711537812,0.038621530874833346,0.028823558656144523,0.03138887934578549,0.029685157526783003,0.025895928204422346,0.05332208099493523,0.05410174861821871,0.018372765040299065,0.061144568913645475,0.04372910221934409,0.04018703430502819,0.027148742210859632,0.03213651114271685,0.036745710887164114,0.03774862748856849,0.04012765880716295,0.02996398936591471,0.04832355629470978,0.02820391225500142,0.027107257317031626,0.04768130667530906,0.03632169242482478,0.05572429880476618,0.03367414605368496,0.049870818441968875,0.022825746448888913,0.016041710120596627,0.03701876890726943,0.01889526977249449,0.05846984927607344,0.027771862296063873,0.021059309603602434,0.04772568788776454,0.03946173957127463,0.02342667643119319,0.03435548049702002,0.02214165036196985,0.06398511221567418,0.03875429376176521,0.049501902656163374,0.032160893693138834,0.024729843215393444,0.0468700839600727,0.040882631431869494,0.036657386846331776,0.03076963842481333,0.03605417134411159,0.01518613021218429,0.038
0.03332383979101869,0.03335099508743694,0.03059029529092426,0.04028761904988625,0.05201382324063054,0.03901430758879096,0.040448831519956784,0.023689155040447517,0.04340138501532376,0.028673085844195187,0.05568779635193699,0.04529326162273726,0.0407871595652143,0.034149969333177786,0.0314586418287314,0.0305564805512023,0.027537539662762404,0.05344007244368118,0.05491633640669529,0.018613671934526923,0.0616337126491691,0.04372933574208274,0.04019084418610226,0.027324563076280634,0.045167060679875054,0.037138346265780345,0.03853663179841402,0.04056530900494818,0.03284056614158596,0.04847452072380351,0.028217229300707972,0.02857612267811348,0.04851725501419115,0.041302261163069204,0.05584733953750924,0.03402448549355256,0.05923141048484337,0.025702976845065666,0.01694264384857835,0.03990523628646708,0.01907918201252854,0.05907111480172261,0.027981656043994187,0.021692013377268733,0.055523083264055174,0.04064110904559396,0.023868693645740107,0.034817377420120615,0.022626875745490323,0.06398818362525417,0.042002645859071666,0.05104929854583929,0.03277548163424997,0.024745012426361297,0.05018542515571773,0.04138751803590517,0.04179204195287997,0.030893376344793694,0.03644405701737166,0.015570558941539409,0.04
0.0338200151134028,0.04013792305487054,0.031244302015516173,0.042568360522900535,0.053083362667278554,0.04057504976106294,0.04286618923665987,0.023795978838089142,0.04884498265514527,0.029618460619961262,0.06510916666987757,0.05257442045444016,0.0409072964008276,0.037177908463034745,0.03146558708305066,0.030759273398024874,0.02778286940651865,0.05517602344897564,0.05644473428514276,0.018662150730516993,0.07201503429244689,0.04391867783843957,0.04523445306808312,0.030834550932463355,0.04629673828526389,0.03755520956393474,0.03854258616708559,0.04109715050552779,0.03290246403513515,0.048593493182560926,0.028341109055016293,0.029268953723579627,0.05094936955414164,0.04365263348427149,0.05688054452265109,0.03587101261543373,0.059237366225340676,0.025705339342067122,0.01771902827040349,0.040013724441694536,0.01908106989645435,0.06280648687338738,0.028038107729996223,0.021759920294804502,0.05802796079848861,0.0459800117935571,0.024212453258233044,0.03556302059616974,0.022638413856033542,0.06403451672799583,0.0445965816306233,0.05213923450934024,0.037247932496072916,0.029854000930311146,0.057443362059417406,0.04817830712662444,0.041878932421310605,0.03483804884864387,0.038397898564026076,0.01559600621970807,0.042
0.03561214870869806,0.04066845780667495,0.033477390596696424,0.046925519685594635,0.05949606184652419,0.04063377529884775,0.04943553164627957,0.026445491151439997,0.04934416706008615,0.029651121901908575,0.06565151738340927,0.05344149064059486,0.04090802460614143,0.04116105095339553,0.0314944462227774,0.030900396270783868,0.030658313361714498,0.05666995095080381,0.05665377737851085,0.02010798894861812,0.07485514267103759,0.044037500575628476,0.05205033096490608,0.04093072798404826,0.04704594986414659,0.04088782001050525,0.03998548781213089,0.04549605613855133,0.03633998498243478,0.04896667957289193,0.030392141082758443,0.02942675112282581,0.05177371985204928,0.04583472516262729,0.05741233071169231,0.03668870245949207,0.05935859523528528,0.02570613213295202,0.019099291489238928,0.04004424851795864,0.02219684685761823,0.06285378208842254,0.029973491416851007,0.021820438278552106,0.05884520909061606,0.048051076595253414,0.025803332902405593,0.03635943833982315,0.027906280098381885,0.06407220464292039,0.045461041072568674,0.052275411510876564,0.04032171531643917,0.031802644812503784,0.05766435098529182,0.04896677050679492,0.05319620957286824,0.03484161388887829,0.038960745607449394,0.016642708432400146,0.044
0.04150316244714286,0.04088068903508167,0.03347840682072755,0.047271119450612874,0.06067988239663819,0.04662271123686855,0.05799484000818494,0.028626422341661906,0.049557043606357036,0.03089232274366925,0.0656515201156704,0.055727610513426354,0.04529953473242164,0.042646453543888296,0.03791936251319117,0.03312915128109081,0.03069698025295386,0.05689127042391483,0.05780152873898771,0.028850408152248725,0.07505054501259002,0.04513345042860325,0.05255314925584323,0.04095937242012979,0.04830298968853495,0.04831949763075408,0.04021929948473142,0.04598964225688639,0.036954194117724236,0.049914673185173404,0.030567865476089324,0.03242428337675772,0.05200764154020109,0.04628071812445099,0.05761999185444637,0.037868340616825334,0.06178323947734088,0.031041006250678748,0.019431631403800668,0.040492479678051044,0.022197879187030697,0.06431354390694156,0.030178813728960807,0.022900707523449804,0.059150947451532626,0.04825144963581492,0.030079709504617694,0.03806495186128235,0.0348296001775576,0.06407922494483806,0.05485392161400999,0.052351692413522014,0.05055562901461662,0.03199045330843299,0.05997968508662257,0.04903079200463279,0.054633605420060835,0.0363756766414933,0.03961766542207219,0.019473524383573654,0.046
0.04153749775614939,0.04270052198674936,0.03352513222608043,0.05744513963522069,0.06083794241265028,0.05106883399814473,0.05960152175741124,0.03040152134715012,0.050545581537300315,0.03089468505351258,0.06566575648522603,0.05573610562014745,0.05243478510372653,0.04582591336207156,0.03829819072313038,0.03329681131306186,0.03267981584723439,0.058867514496053645,0.058731506148339614,0.03140260517813184,0.07721276318394364,0.048505621616021295,0.05357086367043902,0.04363574798948139,0.04850175979336728,0.0494093837862945,0.04306857604359761,0.04599410004424821,0.03834008179283273,0.05031664024951397,0.03141867196661962,0.03317290025360298,0.052008333223828536,0.04997595651784915,0.0576807701272632,0.03817469623958672,0.07179258758314763,0.0317092122020165,0.022404025578687932,0.04108700629493222,0.022964937785052545,0.06498913695122872,0.030225435556367617,0.023093772547423203,0.061944010924077204,0.05211210795426449,0.03446498729108168,0.041650035601984055,0.037883070896996,0.06507452053970735,0.05780048819375591,0.054484551988719584,0.051230253535677145,0.035042629706976504,0.07074921185515104,0.05875930086675188,0.05971456401616098,0.038343003116208474,0.041750105886093535,0.02029946962851422,0.048
